문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),아침 닥토용으로 쓰는데 용량도 많고 부담스럽지 않아 자주써요~!,5633
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),기존에 사용하던거에서 바꿔봤는데 자극없이 순하네요~,5634
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"자극없이 순하고 좋아요
 근데 겨울에 쓰기에는 너무 건조하네요ㅠㅠ
 여름용으로 좋은거 같아요",5635
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"200미리짜리 써보고 괜찬아서 대용량 구매했습니다
 쪼끔 헤프게 써지는경향은있네요ㅋㅋㅋ",5636
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),닦토로 사용하려고 샀는데 용량도 크고 순해서 좋아요,5637
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),아주 대용량이라 낭낭하게 사용하고 솜에 챱챱해서 챱챱 얼굴에 바르면 굳,5638
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"물 같은 느낌이에요 ㅎㅎㅎㅎ
 양도 많고 저는 만족합니다",5639
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),화장전에 늘 수분팩 대용으로 사용합니다. 저에게는 굉장히 만족스러운 제품입니다.,5640
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"닦토, 스킨팩 모두 하기 좋은 토너에요ㅎㅎ 용량도 넉넉해서 막 쓸 수 있어서 좋아요~",5641
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),딸려오는 작은토너가 어디에도 들고다니기편해서 좋았어요ㅔ,5642
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),사실 자극이 있거나 그런건 전혀없어요. 단지 수분감이 생기는 느낌은 안들어서 그냥 닦토로 좋은느낌?,5643
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),작은 용량 먼저 사용해보고 닦토로 쓰기 좋을고 같아서 큰거 샀어용,5644
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),독도 토너는 몇병째사용하지만 자극없이 순하고 보습력도 좋아서 이것만 찾게 되네요,5645
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),화장솜에 하니까 피부결 정돈할때 되게 편하고 아주 좋아여,5646
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),계속 몇년째 쓰고 있는 토너에요 물처럼 순하고 자극도 없고 가벼워요 !,5647
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"첫구매입니다
 순하고 좋네요. 써보고 좋으면 재구매갑니다.",5648
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),양도 넉넉해서 좋습니다. 다음에도 구매하겠습니다.,5649
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),처음써봣는데 순하고 좋아요! 팩 대용으로 써도 될거같애요ㅕㅁ,5650
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),향은 무향에 솜에 적셔 닦토로 사용하고 있습니다 사용하고나면 촉촉해져서 좋습니다,5651
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"복합성 피부에 좋은거 같아요!!
 선물해줬는데 후기가 좋아서 저도 구매할거에요^^",5652
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),가볍고 산뜻한 느낌으로 부드럽고 순해요. 진정할때 좋습니다.,5653
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),평이 좋고 유명해서 관심이 있었는데 세일까지 해서 구입하게 되었습니다.,5654
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),그냥물같긴한데뭐안올라오고성분좋다그래서두통째쓰고있어요,5655
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),잘쓰고있어요 행사해서 저렴하게 잘구입하게되었네요^^,5656
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"수지부인데 촉촉하고 좋은거같아요
 계속써바야 알겠지만 조은거같아요",5657
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"친구 집에서 써보고 젛아서 샀네요
 촉촉하니 좋아여 ~~~",5658
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극이 없어서 계속 사용중이에요 ㅎㅎ 너무 좋습니당,5659
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),닥토로 쓰기에 딱이고 순하고 좋은것같아요!!!!!,5660
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순하고 딱 닦아내는 토너로 사용하기 좋은거같아요~,5661
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극없이 순하고 좋아요~ 무난무난 모든 피부에 다 잘맞을거 같아요,5662
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),언니가 민감성인데 잘 안맞았다고 하더라고요. 순하다고 해서 기대했는데 아쉬웠습니다.,5663
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),보습은 스킨 단독으로는 기대하기 힘들고 그냥 자극 없이 순한거같아요,5664
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),좋아요 쓰면 촉촉한 느낌이고 화장전에 밀리지도 않아요,5665
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),지성에 뾰루지도 올라오고 화장품에 예민한 피부인데 순하고 좋아요,5666
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"다른거 쓰다가도 결국 되돌아와요
 일단순하고 닦토로 사계절 쓰기 좋은듯 합니다",5667
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),무난하게 쓸수있는 토너인거같아요 !!!!!!!,5668
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),주로 스킨팩으로 사용했고 순해서 부담없이 쓸 수 있어요~,5669
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),닦토용으로 너무 젛아요! 향도 무향이라 무난하게 쓰기 젛아요 ~=,5670
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),예전에 쓰다가 다시 이제품으로 돌아왔어요 자극없이 순해서 좋아요,5671
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),이걸로 스킨팩하니까 확실히 촉촉해지는거 같아서 좋아요,5672
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),무난하게 쓰기 좋은 스킨인데 건성분들은 겨울에 좀 건조하실거 같아요,5673
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),정말순하고 트러블도안생기고 사용 후 답답함도없이.산뜻해서 자주 구매하게 되네요,5674
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"순해서 피부에 자극이없어요
 가격이 저렴해서 좋아요",5675
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),처음쓰기 시작해서 다른건 못쓰겠어요!! 너무 좋고 계속 쓸거에요!!!,5676
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극없이 순해서 자주애용하는 제품이에요. 향도 무향이라서 좋아요,5677
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"화장 전에 한번 피부결 정돈에 도움을 줍니다.
 대용량이라서 좋구요",5678
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"아직안써봐서 모르겠고, 일단 양많아서 구매함.",5679
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),보습이 느껴지기보단 닦토 진정 효과가 좀 있는듯,5680
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),큰 기능은 없지만 닦토용으로 무난하게 쓰고 있습니다. 민감성인 나에겐 뭐 안나면 백점임.,5681
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),대용량에 가격도 저렴하고 사용느낌도 되게 좋습니다,5682
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극이 하나도없고 엄청순하고 토너팩으로도 짱이에요 향은 무향이라서 좋았어요,5683
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),대용량도 좋지만 작은 제품 증정되는 것도 참 좋습니다.,5684
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),용량이 커서 그것으로도 만족합니다. 순하고 문안해서 닦아내는 용도로 굿입니다.,5685
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),요번에 다시 쓰려고 또 주문했어요 닦토용으로는 이제품이 제일 괜찮은거 같아요,5686
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"딱 보기에 물같은데, 어쩜 이렇게 촉촉해지는지 정말 신기해요.",5687
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"닦토로는 이만한게 없는것 같아요.
 이만한 가격에 대용량 막쓰기 진짜 편해요.
 추천추천!!",5688
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),딸아이 써보라고 사줬는대 아주 만족해하네요 순하대요,5689
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),닦토로 사용중인데ㅜ너무조아서 몇통째 쓰고있는지모르겠군요 ㅎㅎ역시 독도,5690
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),대용량으로 사서 촉촉하게 많이 바르기 아주 좋아요~~~ 무겁지 않고 가벼운 제형이에요!,5691
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),바디용으로 샀는데 저렴하고 팍팍쓰기좋네요ㅋㅋㅋ,5692
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"자극없이 순하지만 그냥 거의 물 이에요 효과는...🤔
 가성비 템은 아닌 듯 합니당",5693
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),급하게 필요해서 산건데 트러블 하나도 안나고 좋았어요 이걸로 정착할듯,5694
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),이렇게 순한 토너는 처음인듯합니다. 앞으로도 계속 쓰려구요,5695
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순하고 화장솜에 덜어서 닦는 방식으로 사용하면 피부가 매끈해지는 것 같아요~ 좋습니다.,5696
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),저 이제 이 토너만 쓸려구요 ㅋㅋ 진짜 순하고 막쓰기 좋은거같아요,5697
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"대용량이라 스킨팩 하기에도 부담이 없어요
 무엇보다 순한제품이라 얼굴에 자극이 없어 좋아요",5698
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),일단 가장 큰 장점은 용량이 큰거에욬ㅋㅋㅋ 거의 무향인데 다음에도 구매할 의향있습니다,5699
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"ㅈㅏ극없이 순하고 왜 독도클렌징부터 토너까지
 유명한지 알 수 있었어요",5700
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"토너 유목민이라. 이것 저것 사서 써보는 편인데 
 다 사용하고나면 재구매 할 계획이에여!",5701
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순한 닦토!!! 잔여물도 다 닦아주고 촉촉해요!,5702
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),아직 안써봤지만 후기가 좋아서 구매했습니다 기대되네요,5703
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),이름처럼 깨끗하고 산뜻한 토너에요! 모든 피부타입에 맞을 거같아요. 괜찮아요!,5704
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"독도 토너 대용량! 너무 좋아요ㅎㅎ 순하면서도 피지, 각질 조절에 도움이 돼요",5705
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),유명한 이유를 알 거 같은 토너입니다! 자극도 없고 용량도 커서 쓰기 좋아요!!,5706
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),거의 3통째 쓰고 있는데 순하고 향도 거의 없어서 좋아요,5707
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"딱히 트러블 없어서 그냥저냥 쓰고 있어요
 스킨팩하려고 대용량으로 샀는데 좋네요",5708
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),유명한 값 하네요 피부에 순하고 가볍게 쓰기 너무 좋아요,5709
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"저자극이라 사용중, 대용량 도 넘 맘에 드는 잇템",5710
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),쟁여놓는 아이템 토너 중 제일 좋습니다 추천 굿,5711
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"토너 아주 촉촉하고 만족합니다!
 이걸루 정착하려구요",5712
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),초민감성이라 무매력의 스킨을 좋아하는데 독도토너가 딱 알맞아요.,5713
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),이것만 씁니다 대용랑 싼 가격에 사서 맘에들어요,5714
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),그냥 스킨팩하거나 화장솜에 묻혀서 닦을때 좋은거같아욯ㅎ,5715
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"몇년째 쓰고있는 제품이에요
 이번 행사통해 재구매햇어요",5716
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"배송도 빨랐고, 할인할때 잘샀어요.
 복합성인데 2통째 잘쓰고있습니다",5717
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"하도 좋다는 리뷰를 보고 구입했어요 가격이 좀 나가는데 
 용량이 커서 오래쓸듯해요",5718
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"제품이 정말 순하고 좋아요. 화장솜에 묻혀서 사용하는데, 바르고나서 바로 스며들고 좋아요",5719
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순하고 자극없이 피부가 편해요. 향도 심하지 않아서 좋아요,5720
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),끈적이지 안고 부드러워요 자극도 없고 좋아요!,5721
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),그냥 사용하기 좋아요. 트러블도 안나고 순해서 좋아요,5722
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순해서 좋아요 잘 쓰고 있습니다 닦토로 잘 씁니다,5723
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),이번에 처음 써봤는데 유명한 이유가 있네요 다음에 재구매 할거에요,5724
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"저는 닦토 개념의 토너로 항상 잘 쓰고 있습니다
 향은 거의 무향이에요!",5725
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"갠적으로
 무색 무취를 선호합니다
 양도 많고 딱입니다",5726
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),독도토너 하도 유명해서 한번 사봤는데 정말 자극없이 순하고 좋네요!,5727
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),냄새가 안나서 좋아요 닦토로 쓰기 좋습니다 늘 쓰던거에요,5728
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),닦토로 쓰는데 촉촉하고 피부 땅김 없어서 좋아했더니 며칠 쓰니까 좁쌀 엄청 올라옴,5729
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"독도제품은 성분이정말순해요!
 유해성분이없고 순해서좋아요",5730
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),전혀 자극없고 순하고 진정효과가 있어 좋아요 만족합니다,5731
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"완전 물스킨이에요
 작은용량도 있어서 여행갈때 좋을 것 같네요",5732
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),용량이 커서 많이 쓸수있다는 점이 좋다. 특징이 없는 것이 가장 장점,5733
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"추천받아 구매해보았는데 괜찮네요
 굳아이템 굿스킨",5734
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),무향이기 때문에 유해성분이 없을 것 같아서 안심되는 토너. 막 써도 넘치는 대용량 토너,5735
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),말로만 듣다가 구매해서 사용했는데 역시 그자극없고 좋아요!!,5736
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"상품평이 좋아서 사봤은데
 순하고 좋은것 같습니다",5737
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),향도 괜찮고 자극없이 엄청 순해서 좋아요 촥촥 스며드는 느낌 좋습니다,5738
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),제가 매일 쓰는 유일한 스킨입니다. 사계절 다 사용하기 좋고 진정이랑 각질제거가 좋아요,5739
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"민감성 피부입니다 
 자극없이 순하게 계속 이제품만 쓰고 있어요 
 용량 굳",5740
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),제동생니 산거라 잘 모르겠지만 엄청 민감성 여드름 피부에 좋대요,5741
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"1년째 꾸준히 사용햇어요 
 임신기간동안 잘쓰고있었고 용량도 커서 좋아요^^",5742
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"일단 저는
 건성 민감성 여드름인데요
 ㄹㅇ 피부 개좋아짐",5743
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극없이 순하고 좋아요 지성한테 좋아요~~~~~~,5744
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),30대 남성 지성피부입니다. 자극없이 쓰기좋은 닦토로 추천,5745
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"사계절 사용가능!!
 세번째 구입해서 씁니다:₩",5746
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),저는 닦토용도로 쓰는데 피부결 정돈도 잘되고 미백에도 효과가 있는것같아요,5747
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),토너 마음에 듭니다. 포장지가 깔끔해서 좋아요.,5748
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"순합니다
 닥토로 사용중인데 이것만한게 없네요.",5749
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"오늘 드림으로 빠르게 받았어요
 독도스킨 원래 유명해서 한번 사봤는데 만족합니다",5750
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극없이 촉촉하니 너무 좋은거 같아요! 자주사용하고있어요!,5751
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),성분이 순해서 좋은거 같아용ㅎㅎㅎ닦토로 좋은거 닽아요,5752
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순해서 좋아요!! 닦토에도 적합하고 진정도 괜찮아요,5753
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),역시 독도 독도 하는 이유가 있네요 3스킨 하고 이틀에 한번 꼴로 팩해줘요!!!,5754
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),가격대비 만족도가 매우 높아요 정말 순해서 좋아요,5755
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),생각보다 걱질 케어와 화이트헤드에는 약한것같아서 아쉬워요 저자극이라 피부에는 무리 없이 사용할수있어서 좋아요,5756
3,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),수부지 여드름피부인데 무난하게 사용했습니다! 민감성 피부 친구가 추천해줘서 사용했는데 확실히 순하고 속건조도 잘 잡아줘서 두통째입니다 ㅎㅎ,5757
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"재구매해요:) 피부가 예민한 편인데 자극없이 순하고 호불호 없이 잘 사용 할수있는 제품군인거 같아요!
 닦토로 너무 잘쓰고 있습니당😄",5758
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),화장솜에 뭍혀서 닦토를 해야 효과를 보는 제품이에요 각질제거를 한다고 생각하시고 코 주변을 닦아내 보세요 효과가 좋아요,5759
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"스킨케어 유목민이었는데 정말 순하고, 여태 써본 스킨 중 가장 맘에 들어 가장 오래 사용하고 있는 스킨 !",5760
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"세일하길래 구매했습니다.
 순해요~
 대용량이라.. 양도 많고요!
 피부에 자극 없을 거 같아요..",5761
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"솔직히 저는 그냥 무난무난
 엄청난 효과가 느껴지는건 아니고 그냥 순하다 이정도지만
 그만큼 누구나 사용할수있는 토너인가같다",5762
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),300ml인가 250ml인가? 보통 사이즈 써보고 너무 젛아서 대용량으로 구입했어요!! 닥토로 짱이에요!,5763
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),여드름때문에 처음 사용했는데 4통째 쓰고있어요! 미백이나 주름 같은 기능은 없지만 닦토로 쓰고있고 앰플이랑 같이 사용하고 있어요~~,5764
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극없이 순하고 피부트러블 유발하지 않고 무난무난하면 그게 으뜸인 것 같습니당 토너로 사용하고 있어욤,5765
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),독도토너 사실 쓰고난후에 피부가 막 좋아지는지는 모르겠는데요 저자극이고 그냥 정돈해주는 기분으로 쓰고있어요,5766
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),독도토너 유명하다고 항상 얘기만 들어봤는데 이번에 사서 잘 쓰고 있습니다. 엄청 물 같으면서도 두번정도 바르니까 촉촉해지고 좋은 것 같아요!,5767
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),국민 토너이지 않을까 싶어요 ㅋㅋ무난하고 좋습니다 순합니다 모두모두 쓰시길 강추드려용!!^^,5768
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),항상 쓰는 제품이예요. 이거 바르고 난 뒤로 좁쌀여드름도 없어졌구요! 착한 가격에 좋은 제품 추천해요,5769
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"크게 좋아지는 부분은 없는데 
 또 안좋아지는 부분이 없어서 좋아요
 토너 안맞으면 얼굴 난리 나는데 이건 순해서 그럴일이 없어용 ㅎㅅㅎ",5770
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),우연히 이 토너 한번 사용 하고 난 후 순해서 잘 쓰고 있어요. 세일을 더 많이 하면 좋겠어요,5771
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"대용량에 만족
 가볍게 닦아낼때 굿
 지성피부에 좋을든",5772
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),순하고 물같은 제형입니다. 양도 많아서 스킨팩해도 좋아요,5773
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),각질제거에 좋고 순해서 사용하기 좋아요!!’0,5774
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),세안후 토너로 사용하고 있는데 건조함이 없어서 만족하고 사용중입니다,5775
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),샘플 사용해 보고 구매했는데 너무 젛네요 많이 파세요,5776
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),자극없이 완전 순하고 대용량이라서 부담없이 쓰기 좋네요!,5777
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),세수하고 스킨결 정돈에도 좋고 스킨팩 해도 좋고 촵촵 발라도 좋고,5778
1,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),"너무 유명해서 반신반의 하며 샀는데 엥간 좋은것같아요
 초 예민 피부인데 자극없이 피부결 정돈에도 좋은듯",5779
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),무난한 닦토로 쓰기 좋아요. 끈적거리는 제형을 별로 안좋아 하는데 물 제형이고 촉촉해서 괜찮아요.,5780
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),피부가 악건성이라 스킨사용 브랜드 선정이 까다로운데 독도스킨 피부가따갑 지도 얺고 순해서 넘~ 좋습니다. 독도 스킨 알고부터 계속 이 스킨만 사용해요♡,5781
2,,,,,,,라운드랩 1025 독도 토너 대용량 500ml 기획(토너 100ml 증정),향도 거의 없고 정말 순수한 토너에요! 물 같이 흘러 내리는 제형이고 정말 애용하는 제품이에요 화학약품 냄새 싫어하시는 분은 사용하시면 좋을 거 같아요!,5782
