문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,3,3,,,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"에전부터 쓰던거라 재구매 했어요. 
 
 제가 피부가 아토피에 건성에 여드름성이라 보습이 좋으면서 유분기가 너무 많지 않으면서 순한 제품을 찾던중 이 크림을 발견해서 정착했습니다. 처음 살때도 순하다는 말에 샀는데 계속 써도 큰 트러블 언샹가는거 보면 괜찮은가봐요. 
 
 예전에는 튜브형 특가할때 샀는데 다쓰고 사려니 세일을 안해서 상당히 비싸졌길래 그냥 떠서 쓰는구 샀습니다.
 
 집에서만 쓸거라 괜찮을것 같아요. 
 
 증정으로 온 작은 수분크림은 여행갈 때 들고가면 좋을것 같네요. 
 
 라운드랩 토너랑은 잘 안맞는거 같아서 아누아 어성초랑 같이 쓰고있어요. 괜찮은듯
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",759
,3,3,,,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"유명한 수부지 수분크림이라고 해서 사용했는데, 수분감이 있는 건 좋지만 유분이 너무 부족하다는 느낌을 받았습니다. 겨울에 쓰기에는 좀 가벼운 것 같아요. 여름용으로 적합한 크림 같습니다. 수분을 채워준다는 느낌은 있지만 그게 되게 가벼운 느낌이에요. 향은 무향에 가까워서 저는 오히려 마음에 들었습니다. 크림에 작은 알갱이가 들어있어 바를때 이 알갱이를 피부 위에서 녹이는 게 사람에 따라 자극적일 수도 있을 것 같아요. 용기가 조금 불편한데, 입구 쪽에 조금 굴곡이 있어서 마지막까지 제대로 퍼서 쓰기에는 불편했어요. 그런 점만 빼면 무난한 수분크림입니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",760
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"되게 쿨링감 있네요, 얼굴에 문지르니까 시원하고 좋았어요, 리뷰에 알갱이 얘기가 많던데ㅋㅋ 이제야 뭔지 알것같아요..ㅋㅋㅋㅋ 투명한 수분알갱이(?!)같은게 얼굴에 남아있으니 은근 신경쓰이더라구요ㅋㅋ다 문질러서 터트려버림.. 좀 신경쓰이긴 하지만 시원하고 촉촉한데 끈적이지않고 괜찮았어요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",761
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분 알갱이가 들어있어서 펴서 바르면 녹으면서 스며듭니다 무향이라서 부담되지 않아서 좋습니다 
  젤타입 크림이라서 바르면 시원한 느낌을 주어서 피부에 물을 주는듯 합니다 끈적임이 없어서 개인적으로 좋아하는 질감입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",762
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"또 주문했답니다 ㅎㅎ 없으면 안될 수분크림 ㅎㅎ최애 에용 민감 수부지 최고~! 그리고 20ml 샘풀도 주고 그래서 더욱더 사게돼요 ㅎㅎ 배송도 빠르고 이번에 이벤트 할인이랑 적립금써서 17000원에 싸게 저렴하게 샀어요 감사합니당 ㅁ한달은 쓰는것같아요 두세번 레이어링 해서 발라야지 더 촉촉하고 오래가는거같아영
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",763
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저는 처음에 사진만 보고 샀는데 저는 내가 선크림을 샀나? 했는데 수분크림이더라구요 ㅋㅋㅋ
 저는 크기가 좀 클 줄 알았는데 좀 작더라구요.음 예를 들어서 파리바게트 딸기잼 정도?크기인 것 같아요.크림 자체는 좋아요! 하지만 많은 양을 쓰시려고 사시는 분한테는 비추입니다 ㅜ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",764
,4,4,,,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"왜 화해 1등한 수분크림인지 알겠네요. 수분부족 악건성에 각질까지 일어나는데 아침 저녁 이거 발라주면 속당김 하나도 없이 촉촉합니다. 히알루론산 알갱이 톡톡 터뜨리는 맛이 신선해요. 제형은 살짝 묽은 크림제형이고 흡수시키고 나면 수분감 좋고 물광기 살짝 돌면서 산뜻합니다. 유수분 밸런스가 잘 안 맞을 때 생기는 좁쌀여드름 많이 들어갔어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",765
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지인추천으로 바로 구매했어요
 겨울에 너무 건조해서 수분크림 유목민?처럼 이것저것 써봤는데 확실히 촉촉함이 오래가고 자극이없어 좋아요
 다만 안에 있는 수분알갱이?는 잘 흡수되는건지 모르겠고 그냥 얼굴에 붙어있어서 처음에 당황했다는...
 좀 눌러줘야 톡 터져서 알갱이속 수분이 나오는데 좀더 잘 터져줬음 하는 작은 소망이 있네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",766
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),후기가 좋아서 한전 사용해 보려고 오늘 사고 오늘 사용했는데 산뜻하고 촉촉하게 발려서 만족해용,767
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),수부지 피부타입에 딱일거 같아요 안끈적거리고 순하네요 만족,768
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"아직 사용전이예요
 수분패드는 촉 촉하니 넘 좋앗어요
 할인할때 잘샀네요",769
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),무난무난템인거 같아요! 딱 지금 막바지 여름철에 쓰기 좋은 제품 ^^,770
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),되게 순하고 좋네요! 민감성 피부라서 걱정했는데 아주아주 순하고 만족합니다!,771
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),순하고 좋아요! 잘 맞아서 계속 구매해서 사용할거 같아요~,772
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),요즘 마스크때문인지 부쩍 얼굴피부 트러블이 심해져서 진정수분크림으로 구매해봤는데 괜찮은거 같아요,773
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),여름이라 붉은끼가 자꾸 올라와서 수분 채우려고 구매했어요! 바르면 수분 채워지는 느낌!,774
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"꾸준히 쓰고있는데
 보습 좋아요 수분감도 좋아요
 잘쓰고있습니다",775
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자극도 없고 촉촉해서 좋아요 촉촉한거 좋아하시는 분께 추천드립니다~,776
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),원래 다른 제품 썼었는데 복합성이라 맞는거 찾기가 힘들었는데 이 제품이 딱 좋네요 ㅠㅠ,777
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자극없이 순하고좋은것같아요 아직 한통을 다안써봐서 모르겠지만 일단은 자극없이 진정에 좋은것같아요,778
,2,2,1,,1.666666667,0.5773502692,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"예민한 피부여서 일반 순한것도 트러블이 일어나는데
 이제품은 그런거 1도 없름!!",779
,1,1,1,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"안에 알갱이 터트려서 사용해야 한다는 귀찮음이 있지만 보습에 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",780
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"또 살려구 
 밀린 리뷰 쓰는즁 
 백화점 로드샵보다 
 올리브영 
 잘맞는게 많아
 등잔밑이 어둡다
 직구 안샴
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",781
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),나쁘지않음 최강 무난템이에요 뭐 한번쯤 싸보시용 근데 나는 하나만쓰기에 간조햇아요ㅔ,782
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),사용할때 안에 알겡이가 잇어서 화장전에 사용시이는 충분히 롤링ㅎㅐ서 흡수하고 사용해야하요!,783
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"아침 저녁으로 수분공급! 너무 좋아용
 번들번들 거리지도 않구요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",784
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),이거 써보고 너무 좋아서 할인 하길래 바로 샀어요 수분크림은 이걸로 장착할꺼같아요~~,785
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"뷰티유튜버 추천으로 구매했어요 사용하자마자 피부에 쏙 스미는게 사용감이 좋아요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",786
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),너무조아요! 또살께욥! 가격도 저렴하고 이용도 편해욥!,787
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),재구매 여러번 한 제품이에요 사계절 쓰기 좋아요 근데 튜브형이 더 좋은것 같아요,788
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),첨써보는데 알갱이가 좀 신경쓰이기는 하네요 그래도 촉촉하고 좋아요 잘쓰겟습니다,789
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"샘플로 써보다가 좋아서 구입!
 알갱이 같은게 수분에 좋은듯함",790
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),요즘 피부가 건조해진거 같아 구매했는데 수분감이 저에겐 부족하네요 ㅠ,791
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여드름 피부인데 계속 이제품만 쓰게되네요
 2개세트상품으로 저렴하게 나와 득템했네요
 사은품도 좋았구요",792
,2,1,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자극없이 순하게 사용하는 수분크림입니다. 지성피부에 딱 좋은~,793
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"항상쓰던 제품이네요!
 오늘 드림으로해서 1시간내에 받아봤는데 
 정말 좋아용",794
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),유튜브랑 sns곳곳에서 평이좋아서 속는셈치고 구매했는데 아직드라마틱한효과는없지만 좋은거같아요,795
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),촉촉해서 좋고 트러블이 나지 않아서 부담없이 쓰기 좋아요 복합성이 쓰기 좋은거 같아요!,796
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림이라 산뜻하고 가볍고 좋아요
 크게 자극없이 사용하기 좋은 것 같아요 여름에 쓰기 좋은듯해요",797
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),정말 부드럽고 물을 바른거마냥 끈적임이 1도 없어요 ㅠ 피부가 더 좋아지는 기분이에요!!!,798
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),제 피부가 진성인데 나쁘지않고 냄새도 좋고 전반적으로 좋아서 계속 사용중입니다,799
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),완전 가볍게 잘 발려요!!! 알갱이는 좀 열심히 문질러줘야하긴 하는데 끈적임도 없고 여름에 쓰기 좋은듯,800
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),저녁에 세안 잘하고 발라봤는데 무거운 느낌도 없고 너무 좋아요!!,801
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자주 쓰는 크림이라 이벤트에 맞춰 구매햇어요
 다음에도 또 구매할게요",802
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 지성인데 아직은 여름이라 티존빼고 바르고있어요 매우 수분감있고 좋아요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",803
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"반들거리지도 않고 깔끔하게 보습하는거 드디어 찾았네영 
 1위하는 이유가 이해됩니당",804
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),꾸준히 써오던 수분크림입니다. 사용할 때마다 정말 좋다고 느낍니다.,805
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),예전부터 쓰던건데 이벤트하길래 미리 사두고 쓸려구요 ㅎㅎ,806
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),정말 순한거같아요 테스트해보고 구매했는데 촉촉하니 금방스며들고 딱좋아요ㅋㅋㅋ,807
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"어어어엄청 순하고 물같이 잘바리고 유분기 하나도 없고 최고에요 ㅠㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",808
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),저번에는 잘썼는데 이번에는 유독 캡슐 알갱이가 많다고 느껴집니다 그리고 문질해도 안터져요 그래서 안써요 불편해요,809
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여드름성피부라 기름이 많은데 수분은 부족해서 구입했어요
 촉촉해서 저한테는 딱입니다",810
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),두통째 쓰는 수분크림인데 세일도 하길래 주저없이구매했어요~~,811
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"너무 좋아요 같이 산사람도 만족하고 저도 너무 만족하고 있어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",812
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),촉촉해서 3~5분 정도 볼에 올려놓으면 좋은거 같아용~!,813
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),아침까지 수분감이 느껴져서 좋습니다 바른날과 안바란날 차이가 커요,814
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자극 없이 순해요 알겡이가 있어요 복합성에 좋아요 자작나무 제품,815
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"엄마가 한번 써보고싶다고 하셔서 사드렸어요
 여름에 쓰기 딱 좋다고 하셨어요",816
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),라운드랩 화장품은 항상 잘 썼는데 순하고 좋은거 같아요 저렴하게 구매 잘 한거 같아요,817
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"4번째 재구매해서 사용해요! 
 부담스럽지 않고 사용하기에 좋아요!!",818
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"이거 촉촉하고 순하고 완전 여드름성 피부에 적합해여 !! 진짜 추천
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",819
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),처음 사용하는 제품인데 생각보다 괜찮더라구여 향이 거의 없는데 전 그부분이 특히 좋았습니당,820
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),구성이 좋아서 구매했습니다. 배송도 빨라서 좋았습니다.,821
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),여름에 쓰기 정말 좋습니다. 자극도 없어서 안심이에요! 세일할 때 사서 쟁여둡니다!!,822
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"평이좋아서 사봤어요
 나쁘지않은거같아요 그냥저냥
 무난합니다 ㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",823
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하기도 하고 여름에는 가벼운걸써야지 좋ㄷㅓ라구요 
 ㅁ잘쓰고 있습니다 !",824
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"광고 보고 궁금해서 사봅니다
 가격대가 생각보다 좀 있더라구요
 좋길바래요~",825
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분감 넘치고 좋아요!!
 
 제형은 살짝 되직한데
 
 바르면 라이트하네요
 
 민감성에 너무 좋을거같아요",826
,1,2,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),좋다고 해서 샀는데 여름에 시원하게 바를 수 있고 건조하지도 않고 그렇다고 무겁지도 않아서 촉촉함,827
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),이렇게 묵음상품 좋아요~~ 이런기획 앞으로도 해주세요~,828
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지성 피부입니당
 자극없이 순하게 사용하기 좋아요
 남편과 함께 쓰고있어요",829
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"오 굿 !
 지성피부인데도 괜찮게 흡수되고 좋습니다
 다 쓰면 다시 구매할게요",830
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),바르고나니 겉도는거 없이 흡수가 빨랐고 보습력도 괜찮아요. 무엇보다 끈적임이 없어 좋았어요,831
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"요즘 같은 폭염ㅇㅔ 피부가 살아남으려면
 이런 탬이 있어야하죠 ㅎㅎ
 꾸준히 사용해볼게요
 추천합니다",832
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),여태 다른 리뷰들도 좋고 이번에 세일도 해서 샀는데 역시도 저도 잘 사용할 것 같아요! 자극없이 순해서 좋아요!,833
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"요즘 라운드후 피부가아주 난리나죠
 요런때 사용하시면 피부진정되고 좋다고해서 샀어요",834
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분알갱이가 느껴지는데 조금 거슬려요
 블래미쉬수딩이 저한텐 더 맞는것같아요",835
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"계속쓰는수분크림이라서 행사할때 구매했어요
 저는 복합성인데 수부지라서 이거듬뿍발라줍니다",836
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자극없이 순해서 좋아요
 다음에도 구매하겠습니다!!! 1+1",837
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),한번 구매했었는데 무난하게 사용하기 좋아서 세일할때 샀어요 저렴하게 잘 산것 같아용,838
,2,1,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"끈적임이 없는게 너무 마음에 들었고
 촉촉하니 발림성도 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",839
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),동생이랑 같이 쓰고있는데 여드름 피부에 좋네여~ 순하고 좋아여,840
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"사용 후 건조함이 느껴집니다.
 단독으로 사용하기엔 보습이 부족해서 다른 크림이랑 같이 사용중입니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",841
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"고민 하다 하나더 구매 
 수분크림이 좀 해퍼서 이참에 
 솔직한 마음은 하나더 사고 싶어요",842
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),피부가 시원하다는 느낌이 들어서 좋아요 수분도 충분하구요,843
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),처음 구입해봤어요. 아직 사용 전이긴 한데 워낙 후기가 좋아서 기대중이에요^^,844
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),늘 쓰던 제품 할인할때 잘 삿어요! 순하고 지성 트러블 피부에 좋은 제품!,845
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자극없고 유분기보다 순 수분이 많아서 몇통째 쓰고있는데 오랜만에 세일이네용 조아요,846
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),샘플써보고 1+1행사할 때 저렴하게 샀어요 여름에 사용하기 좋아요,847
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),무난무난한 수분크림 세일해서 저렴하게 샀네요~~!! 잘 쓸게요ㅔ,848
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),수분부족 지성인데 발림성도 좋고 땡기지 않네요 성분도 너무좋네요,849
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),동생은 이 라인이 잘 맞나봐요!! 저는 건성이라 좀 건조한데 동생은 복합성이라서 그런지 촉촉하고 좋다더라구요!!,850
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"망설이다가 이제서야 구매합니다.
 너무 산뜻하고 끈적이지 않고 촉촉해요.
 입소문이 그냥 있는게 아니네요.
 짱짱",851
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),생각보다 훨씬 잘 발리고 오래갑니다. 수붖 분들 강추템입니다,852
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지성피부인 저는 산뜻하니 좋더라구요. 끈적임도 없고 크게 자극되는것도 없고.. 아주 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",853
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"후기가 좋아서 구매했는데 자극없이 순해서 좋아요
 잘 사용중
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",854
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"늘 구매하는 상품입니다. 
 흡수 잘되는 편이고 가벼워서 잘 밀리지 않아요
 추가 보습 필요할때 여러겹 발라주면 좋습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",855
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),할인해서 또 구매했어요! 수부지타입인데 이 크림 바르면 기름도 많이 안올라오고 산뜻해서 좋아요,856
