문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
4,3,3,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지성인 남자친구를 위해 구입했어요.
 정확히 말하자면 수분 부족 지성 (수부지)인데 그 걸 여태 모르고 크림을 안 바르고 살던 사람이에요. 얼마 전부터 기름기는 있는데 피부가 떠서 수부지용 크림 중 가장 유명하고 순한 이 제품을 추천 받았어요.
 
 수부지이신 분들께 정말 강추합니다!! 사용 후 끈적하거나 기름진 것도 없어서 여름에 마스크 쓰는데도 괜찮아요. 수분이 츙분해서 피부가 뜨는 것도 바로 없어졌고 속당김이 훨씬 줄었다네요. 
 바르기에도 제형이 편하고 냄새도 괜찮고 무엇보다도 성분이 좋아서 트러블이나 각질이나 여러 가지 문제 있으신 분들에게도 추천드립니다!
 
 유리 용기가 사용이 불편하다면서 사은품으로 온 튜브만 계속 사용 중이에요. 이 부분만 개선된다면 정말 단점이 없을 것 같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",261
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"화해 앱에서 수분크림 순위가 매우 높고 또 리뷰가 많아 궁금하던 찰나에 구매하게 되었어요! 세일가에 주문해서 저렴하게 잘 샀어요. 저는 건성에 예민한 피부를 가지고 있는데 성분도 착해서 맘에 들었어요. 발랐을 때 큰 트러블없고 수분감도 적절히 유지되어서 큰 불편 사항은 못 느꼈습니다. 굳이 단점을 뽑으라면 다른 분들의 리뷰처럼 작은 수분 알갱이? 같은게 있는데 이 부분이 아침 화장할 때는 조금 거슬리더라고요.충분한 시간을 들여서 문지르며 알갱이를 터트려야하는데 아침 출근 시간에는 바쁜 관계로 대강 발랐더니 화장이 조금 밀리는 감이 없지 않아 있었습니다.그래서 저 같은 경우는 밤에 자기 전 아니면 넥크림 겸용으로 사용하고 있습니다. 또 저는 부분 건성이라 괜찮았지만 극건성인 분들한테는 수분감이 부족하다고 느낄 수도 있을 거 같아요. 이 두 가지 정도만 빼면 매우 순하고 속보습에 적절한 수분크림이에요.참고로 제가 구매한 상품에는 여행용 사이즈도 함께 구성품으로 들어있어 어디 다닐때마다 가지고 다니기 용이하네요^^
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",262
3,2,3,3,3,2.8,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"파란 알갱이가 들어있는 차가운 수분크림입니다. 여름이 되었고 마침 크림이 떨어져서 구매했어요! 제형이 약간 젤 타입과 크림의 중간이라 여름에 잘 어울립니다. 보습 쫭쪼아!!!! 은 아닌거같고 수분크림의 적당한 보습을 가지고 있어요. 
 
 오히려 너무 영양감있으면 부담스러워서 여름에 쓰기 좋은 것 같아요. 그리고 유화이님께서 추천해줘서 그냥 믿고 샀는데, 튜브타입이 확실히 좀 편하긴한데 안에꺼 못쓰니까 그냥 단지타입이 더 좋을것 같기도 하고 용기에 대해서 딱히 뭐 별로라는 생각은 안듭니다! 단지 안에있는 캡슐? 들이 가끔 안녹을때가 있는것같아서 ㅠ 원래 그런건지잘모르겠어요 좀더 롤링을 잘해줘야 하나???
 
 잘 안녹이면 그 캡슐들이 화장할때 좀 밀려요 그래서 양을 많이 하지마시고 조금만 하셔서 오래 롤링하며 수분 채워주는게 중요할 것 같습니다. 가성비 대비 만족스러워요! 피부에 많이 자극적인것 같지도 않고 원래 그 클리니크 핑크색병 수분크림 썼었는데 느낌이 좀 비슷해요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",263
3,3,4,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하긴 한데 순하고 보습력이 깊은 느낌은 없었음. 젤 타입의 크림들은 보통 밀리기 다수이나 이건 밀림은 보통보단 좀 적어서 만족하긴 했으나.. 수부지 지성에게 만족스러운 수분감을 주지는 않더라구요 ㅠㅠ 그래서 좀 실망했음 유튜브 유화이인가 그 사람 보고 주문한건데,, 요즘 지금 여름철에 쓰긴 좋은것같은데 겨울엔 더 부족할 것 같긴한데 또 지성인 피부라서 이거 꾸준히 쓸거같기도 하구여? 잘 모르겠어요 일단 샘플 다 쓰면 본품으로 넘어갈거에요 ㅋㅋㅋ 기획으로 사는게 나음 !! 꾸덕함 없이 말캉한 수분감이라서 이런 제형 찾는 분들에게 추천합니당 아주 산뜻하기는 하고 흡수력도 좋아서 바르고 나서 막 미끌미끌 거리는 ??? 그런건 아니라서또 괜춘하고 쓸 때마다 마음이 좀 바뀌는 ㅋㅋㅋㅋ 그냥 쓸 때 그 당시엔 수분감을 넣기는 좋은데 막 보습이 잘 되어서 피부가 초크초크하고 유분이 덜 나오네 이런건 아니라는거에요 아시겠죠 먼말인지?? 그냥 보통의 수분크림임.. 지성에게 베스트도 워스트도 아닌 딱 그런 제품 !
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",264
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여름에 세럼이랑 같이 사용하려고 적당히 가벼운 제품으로 찾아보다가 구매했어요! 라운드랩 독도라인 잘 썼었는데 자작나무 라인도 좋다길래 믿고 구매했습니다! 독도 토너는 몇 통이나 쓸 만큼 좋았는데 크림은 그저 그래서 한 번 사용하고 재구매는 안 했었거든요 그 후에 이것저것 많이 썼었는데 유명한 닥터지나 브링그린 등등 다 써보니까 여름에 사용하기에도 저한테는 너무 가벼운 느낌이었어요 ㅜㅜ 두세번 덧발라야 그나마 피부에 계속 남아있는 것 같아서 사용하기도 너무 빨리 사용하게 되고 아쉬웠는데 자작나무는 그 제품들보다 더 쫀득한 제형이라서 마음에 들어요! 유분은 거의 없고 수분이 대부분인데 덕분에 여름에 산뜻하게 사용할 수 있을 것 같아요 여름엔 안 그래도 땀나고 하는데 유분기 많은 거 사용하면 얼굴 답답하잖아요 ㅜㅜ 그런 게 없을 것 같아서 너무 좋아요 구매하면 주는 증정용은 여행갈 때 휴대하기 좋을 것 같아요 아직은 더 써봐야 알겠지만 첫 사용 후기는 아주 만족스럽습니다 ·ᴗ·
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",265
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"화*앱 1위 수분크림이라서 샀는데.. 저한테는 진짜 별로였어요ㅠㅠㅠㅠㅠ
 일단 이걸 바르면 수분이 채워지는 것도 아니고, 유분이 채워지는 것도 아니고 그냥 얼굴에 막이 하나 생기는 느낌이었어요.
 그래서 얼굴이 답답한 느낌도 있었구요ㅠㅠ
 또 크림 안의 알갱이가 진짜 너무 안 터져서 화나더라구요!!!
 아침에 빨리 기초하고 메이크업하고 나가야되는데 쿠션 두드리고 있으면 계속 안 터진 알갱이들이 보이고..
 왜 알갱이 제형으로 만들었는지ㅠㅠ 그냥 크림에 그 성분을 넣는게 좋을 것 같아요.
 바디크림으로 써보려다가 이것도 알갱이가 잘 안 터져서ㅋㅋㅋ큐ㅠㅠ 포기하고 그냥 버렸습니다..
 올리브영에서 기획 세일 가격으로 샀는데도 돈 아깝네요..
 구* 어성초 수분크림 잘쓰다가 이게 리뷰가 너무 좋길래 궁금해져서 샀는데, 역시 쓰던걸 써야하나봐요ㅎㅎ
 덕분에 화*앱을 맹신하지 않게 되었습니다 ,,
 저는 진짜 왜 이렇게 리뷰가 좋은지 1도 모를ㅋㅋㅋ큐ㅠㅠ 그런 수분 크림이었어요ㅠㅠ
 장점은 그냥 성분이 착한거..? 이거 하나밖에 없네요ㅋㅋㅋ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",266
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"입소문이 자자해서 구매해 봤어요.
 무겁지 않고 가볍고 시원해요
 즉각정인 진정 효과가 있으며 촉촉하고 보습감이 오래 유지 되네요 저는 지성이고 끈적하고 머리카락 달라 붙는 것 선호 하지않아요. 바르 스며들면서 보송한 것이 참 맘에 들어요
 성분이 착하니 딱히 부작용은 없구요
 조금 더 사용 해 봐야 알 것 같아요
 향도 순하고 저는 독도토너랑 같이 사용 중인데 두말하면 입아플 만큼 좋아요 극건성 분들은 건조하실 수도 있어요
 이브랜드로 토너 크림 다 사용 중인데 에센스도 구매 해 볼까 합니다 순하고 순한 마음에 들어요
 
 단점은
 각질 부자인 저는 각질제거 잘 하고 사용 해야 합니다.
 무슨 제품이던 각질제거가 안되면 흡수를 못 해요:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",267
3,3,2,2,2,2.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림으로 무난하게 가성비템으로 쓰고 있어요 그냥 기능도 없고 나쁜성분도 없어서 부담없이 걱정없이 쓰고 있어요 그냥 로션처럼 써요 
 그렇다고 화장할때 막 밀리고 먹진않아서 편하고 좋은것같아요 꾸덕하다기보단 수분 젤 처럼 촉촉에 가깝워서 바르고 유분이 올라오지않아서 더운 날씨도 쓸수 있을것갘고 야외 운동할때도 써도 될것같아요 찬바람은 맞는데 땀이나 피지가 많이 날때가 잇는데 그럶대 쓰기에 딱 좋안것같아요 흡수도 빠르고 근데 튜브나 펌프형에비해 위생적으로 쓰기가 힘들어서 차라리 리필용으로도 판매 햇음 젛겟어요 ㅜㅜ세일은 자주해서좋아용 해해
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",268
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저는 수부지에 트러블이 있고 여드름 흉터에 모공이 많은 사람입니다
 겨울이 되면서 순하고 트러블안나는 수분크림을 찾고있었는데 이 제품을 사용해봤는데 한통은 다 썼고 지금 두통째 사용 중입니다
 이 제품은 건성보다는 지성, 수부지가 쓰면좋을것같고
 이 수분크림안에 작은 알맹이가 들어있는데
 손으로 꾹 누르면 터지는데 자기전에 바르면 괜찮지만 화장 전에 바르면 알맹이들이 좀 보기싫습니다
 이게 별 하나를 깐 이유입니다
 이거 빼고는 정말 좋은제품입니다
 트러블 안나고 정말 순한 제품이고요
 흡수가 빠른편은 아닙니다
 화장 전에 너무 많이 바르면 화장이 밀려서 전 저녁에는 좀 많이 바르고 화장 전에는 가볍게 조금만 바르는 편입니다
 근데 엄청 추울때는 화장전에 이걸 좀 많이 발라야지 얼굴이 건조하지않습니다
 저는 수부지여서 겨울에는 크림같은걸 안바르면 얼굴이 굉장히 당기고 엄청 건조합니다
 근데 이 제품을 바르면 건조한거 싹 사라지고 수분을 채워주는 느낌입니다 그리고 보습력도 좋습니다
 이 제품을 여름에는 사용안해봤지만 여름보다는 겨울에 쓰는게 더욱 좋을것 같습니다
 저는 이 제품을 쓰고 트러블이 좀 안나는 것 같고 겨울엔 이 수분크림만 살 예정입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",269
3,5,4,3,4,3.8,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여드름이 안 나던 피부였는데 
 갑자기 생긴 성인여드름으로 엄청 고생했거든요
 피부과 다니고 난리난리 
 그래서 진정에 효과가 있다는 수분크림을 찾다가 이 제품을 알게되었는데 이젠 다른 제품 사용하기가 겁날정도에요
 다시 피부가 괜찮다싶어 다른 제품을 써봤는데.. 
 트러블이 ...... 또...
 이 제품 쓰고는 다시 나아졌어요 
 
 기능성 제품을 쓰고플 때 이 제품과 같이 사용합니다
 부분적으로?? 그랬더니 괜찮더라구요
 속건조가 심하여 한번만으론 눈 주위가 땡겨 부족한 느낌이라 두세번 덧바르고 기능성 제품 조~금
 그래도 전혀 기름지지 않아요
 복합성이나 지성 피부 타입도 사용하셔도 좋을것같아요
 다만 확 줄어드는 크림이 맘이 아플뿐
 이렇게 행사할 때 여러개 구매합니다
 금방금방 빠르게 소진되어서 :)
 
 민감, 트러블로 스트레스 받는분들 강추합니다 !!
 이렇게 리뷰 길게 안쓰는데 이건 진짜에요
 트러블 심했을 때 주변 추천 받은 제품들 
 잘 맞는 경우 잘 없잖아요~ 피부마다 받아들이는게 다르니 
 하지만 이 제품 꼭 한번 써보셨음 좋겠습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",270
3,4,3,2,3,3,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),저는 이 제품을 독도토너와 함께 사용하고 있습니다. 스킨케어 단계는 그렇게 두 개로 끝냅니다!! 두 제품 모두 성분이 순하고 좋아서 한 번 구매해보았는데 아직 다 사용을 하지는 않았지만 수분크림은 1+1를 하는 것을 보자마자 냉큼 사버렸습니다!!! 스킨 케어 제품들과 클렌징 제품을 아주 순한 것들로 바꾸다보니 수분크림 덕인지 피부에 자극이 없는 제품들을 사용하니 원래 홍조가 되게 심한 편이었는데 요즘은 거의 붉어지지도 않습니다. 여름이라서 모공이 커지지는 않을까 이런 걱정들이 조금 있었는데 수분크림이 모공에 쏙쏙 채워지는 느낌입니다!!! 수분감이 풍부하지만 저에게는 유분기가 많지 않다고 느껴져서 건성이신 분들 보다는 지성이신 분들에게 더 알맞는 수분크림이라고 생각됩니다!!! 고민하지말고 구매하세요!,271
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"너무 마음에 들어요 뭘 사야할지 엄청나게 고민하다가 유튜브 보고 고민 많이 했는데 다들 추천해서 샀는데 너무 마음에 들어요 ㅎㅎ 화장도 잘 먹고 일단 수부지에 복합성까지 겸비한 제 피부에는 찰떡입니다! 건성피부인 엄마도 잘 맞다고 좋아하셨어요 
 산뜻하고 흡수도 잘되고 은은하게 도는 광도 좋아요",272
4,4,3,3,3,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"독도토너랑 찰떡 궁합이라는 말에 테스트도 안해보고 일단 냅다 질러 보았습니다요 ㅎㅎㅎ
 비오템만 20년 넘게 사용했고 민감성+예민한 피부라 다른 화장품으로 갈아 탄다는게 저한테는 큰 모험이나 마찮가지...
 1+1에 가격도 보오템 3/1 가격으라 일단 구입해 보고 아니다 싶으면 다른곳에라도 발라야지 라고 생각했어요.
 첫날 사용감은 생각보다 좋았어요.
 끈쩍임도 없고 금방 흡수 되고 트러블도 안 생겨 잘 구입했다 싶었습니다.
 하지만 이틀 후부터 트러블 발생 ㅠㅠ
 이건 제 피부가 예민해서 어쩔 수 없는 부분이라 생각하고 중단 없이 사용중인데 금새 가라 앉았어요.
 가성비 면에서는 진짜 좋아요!
 성분도 착하고....
 저는 요 시기 지나가면 정착할듯 합니다.",273
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"벌써 네통째 쓰고있는 자작나무 수분 크림! 
 다른 여러 수분 크림도 써봤지만 결국 다시 돌아오게 되었네요ㅠㅠ 완전 파워 지성인 저한테 너무나 찰떡인데 너무 무겁지 않고 산뜻한 가벼운 제형인데 그렇다고 보습력이 딸리는 것도 아니라 저한테는 4계절 내내 써도 부담도 없고 부족함도 없더라구요!! 더군다나 쿨링감도 있어서 세안 후에 바르면 정말 시원시원한게 너무 만족ㅠㅠ 그리고 정말 흡수도 가볍게 잘 됩니당
 단점이라면 자작나무 수분크림에 캡슐이 있는데 이 캡슐이 자극이 되거나 그러진 않았지만 쿠션이나 파데 바를때 간혹 안 터진 캡슐이 걸리적 거리는게ㅠㅠ 휘뚜루 마뚜루 바르기보단 꼼꼼하게 발라야 할듯 합니다!!
 그래도 정말 전체적으로 완전 만족하는 수분크림이라 강추드려요❤️❤️",274
3,2,2,3,3,2.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자작나무 선크림 써보고 너무 깜짝 놀랬었거덩요?
 이렇게 싹 흡수되고 깔끔하게 마무리되는 썬크림이 있나 했어요
 그러고 원래 쓰던 크림 다 쓰고 무슨 크림 살까하다가 라운드랩 자작나무라인 생각났어요
 진짜 이거마저 너무너무 깜놀 ㅠㅠㅠㅠㅠ
 화장하기 전에 발라야될 크림은 마무리감이 너무 끈적한걸 안좋아하는 편이예요
 근데 또 건조하긴해서 속보습을 잘해주고 딱 화장잘먹을정되 촉촉함만 원하는데 진짜 딱 제가 원하던 크림입니다ㅠㅠ
 어떻게 이렇게 쏘옥 시원하게? 흡수되고 마무리감이 깔끔한지ㅠㅠㅠ 그냥 전 쭉 자작나무 라인 기초 쓸 생각이예오 세럼도 곧 주문할건데 벌써 왕 기대중이예요
 제발 라운드랩 자작나무 라인 좋은거 세상사람 다 알길 바랍니당..
 미친 크림이예여 진짜 한 번만 써보시길 다들 자작나무알랍유우
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",275
3,4,3,3,3,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"음 저는 사실 그냥 평범했어요.. 마케팅 빨로 광고 효과로 많이 띄워진 느낌? 일단 꽤 놀랬던 부분은, 안에 알갱이가 들어있어요.. 얼굴에 수준크림 바르는데 그 알갱이들 때문에 무슨 필링젤로 얼굴 각질 제거 하는 딱 그런 느낌이 들어서 좀 거부감이 들었네요.. 그리고 제 피부는 티존에 기름기 많은 복합성인데 여름에 발랐는데도 쫌 땡겼어요 ㅎㅎ 수분감이 많은 크림응 아닌듯 싶고 산뜻한? 그런 제형인 것 같습니다 ㅎㅎ 흡수는 잘 되는 편이긴 한데, 그 알갱이들이 쫌 거슬리구요.. 그래서 그 위에 화장은 안해봐서 밀리는지는 모르겠네요. 제형은 전혀 꾸덕하거나 찐득 하거나 무겁지 않고 가벼운 제형 이었어요 ㅎㅎ 진정에 좋거나 주름 미백에 좋거나 그런 느낌은 전혀 안 들었습니다 ㅎㅎ 이왕 산거 그냥 다 써야지 싶어요~~ 재구매 의사는 딱히 없음^^;",276
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),자작 나무 선크림 1+1할 때 샀었는데 썬크림이 느낌이 좋아서 수분크림도 1+1 하길래 같은 라인이라서 구매하게 되었네요. 썬크림을 여름에 덧바를 용도로 휴대하면서 가방에 넣어서 다니면서 바르는데 발림이 좋고 가벼워서 계속 이용하려고 했는데 마침 올리브영 랭킹 상위에 수분크림이 보여서 기존에 쓰던 제품에서 갈아타려고 샀어요. 기존에 쓰던건 양도 적은데 가격은 비싸서 좀 계속 쓰기 부담스러웠는데 이건 1+1 해서 지금 사용감고 좋고 해서 다쓰고도 잘 맞으면 계속 행사 때마다 사서 써보려고 해요. 아침마다 바르는데 적당한 거 같아요 피부에 자기전에 바르기에는 좀 보습이 부족한 거 같아서 밤에는 다른걸로 바르고 출근하기 전에 바르는 용도로 사용중이네요. 썬크림과 시너지가 나는 거 같은 기분이 들어서 아침마다 같이 사용하는데 좋아요.,277
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"🧴피부타입🧴
 - 수부지 & 트러블 피부
 
 🧴사용후기🧴
 - 일단 용기가 너무 예뻐서 좋습니다 !! 발랐을 때 너무 무겁지 않고 산뜻한걸 좋아하는데 딱 그런 느낌입니다 ㅎ 다른 크림을 바르면 아침에 일어났을 때 기름기가... 엄청 올라와 있는데 이 제품을 쓰니 아침에 기름기는 안올라오고 촉촉한 느낌이 지속되어서 정말 좋네요 ㅎ 닥터지 스킨으로 피부결 정돈해주고 이 크림만 발라도 정말 촉촉하고 좋습니다 !! 처음 사보는거라 별 생각없이 샀는데 역시 후기가 좋은데에는 이유가 있는 것 같아용
 
 🧴바라는 점..?🧴
 - 스파출러가 같이 들어있긴한데 뚜껑 열고서 고무마개 있는 곳에 보관할 수 있는 조금 작은..?게 있었다면 더 좋지않았을까~ 생각하지만 모든게 마음에 들기에 또 구매할 생각이 있습니다 !!! 넘 조아요",278
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),제가 자작나무가 여드름에 좋다는 소리를 듣고 또 흘려 들어서 샀는데 진짜 이렇게 보습 여드름 수부지에 이렇게 좋을줄은 존혀 몰랐습니다 원플러스원해서 동생이랑 한통씩 쓰려고 합니다 진짜 너무 좋아가지고 친구한테도 옴청나게 추천을 했더니 친구도 산다고 하드라고요 진짜 제가 뭔크림 뭔크림 다 사봤지만 이크림은 바로 흡수력도 좋고 밀리지도 않고 끈적임도 없고 너무 가벼운 제형이라서 깜짝 놀랬습니다 이거 다쓰면 다시 살 의향 있습니다 너무 좋아가지고 진짜 만족하게 사용하려고 합니다 다음에도 다시 사서 여드름좀 없애고 해야겠습니다 진짜 너무너무 좋아갖고 어쩔줄을 몰라하고 있네요 진짜 말이 안나올만큼 좋아요 라운드랩이 진짜 제 피부를 다 살리네요 진짜 짱 좋습니다 수부지인분들께 진짜 꼭 추천드릴게요 수분지분들!! 속임셈 치고 사보세요!!,279
3,4,3,3,3,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림 고르는거 너무 힘들었어요 그냥 뭐 안나는거만 사자!해서 이 상품을 골랐는데 솔직히 처음에는 뭐 딱히 뭐가그리 다들 좋다는지도 모르겠고 알갱이도 거슬리고 불호에 가까웠는데 이 상품 반이상 사용하면서 아 이거다 하는걸 느꼈어요 다음날 일어났을때 수분보충을 너무 안해줘서든 유분이 많아서든 번들번들해지는 것 정말 많이 줄었구요 다만 좁쌀은 여전히 나는데 양을 원래 바르는 것보다 피부장벽 감싸준다는 느낌으로 줄였더니 피지양 준 것 같아요 날씨영향도 있을 순 있겠지만 양을 50원 100원 동전 중간만큼해서만 써보시는걸 추천드려요. 향료에 예민한 분들은 안쓰시던데 전 수분충전 진정에 정말 효과본 마몽드장미수토너랑 같이 썼습니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",280
4,3,2,4,4,3.4,0.894427191,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분크림을 뭐 살지 고민하다가 유튜브 통해서 진짜 많이 봤는데 복합성이여서 수분이 너무 많고 보습이 너무 잘되는건 유분이 너무 많이 올라와서 이것저것 많이 살펴봤어요
 .
 .
 근데 수부지로 딱 좋은 수분 크림같아요 속보습 잘 잡아줘요 얼굴이 상태가 별로여서 스킨 앰플 세럼 수분크림 다 바꿔줘서 이제 피부상태 좋아요ㅎ 한달에 한번 얼굴에 여드름 날까말까에요 수분크림 뭐 살지 모르겠는 분들은 한번 사서 써보는 것도 나쁘지 않을 거 같아요
 .
 .
 .
 화장할 때는 수분크림을 밤에 발라주는 것보다는 조금 바르고 화장해요
 밤에는 듬뿍듬뿍 발라주고 자는 거 추천드려요 그리고 얼굴에 스크럽하고도 듬뿍 발라주는 편이에요
 수부지분들은 진짜 꼭 사서 사용하시길 바랄게요 저는 한통 다 쓰고 다른거 말고 이거 하나 더 사서 사용하고 있어요ㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",281
4,3,3,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"보통의 지성피부였는데요...작년 가을환절기~겨울봄까지 무슨깡으로ㅋㅋ에센스와 미스트 두개로 버티고 맞은 여름은 처참했습니다.
 끈적한 개기름을 뿜어내는 악지성에 지성피부치고 작은모공소유자라고 자부했는데 어느샌가 열린 모공이 닫히지 않아 굉장히 스트레스 받던 차에 불연듯..
 나 너무 기초케어단계가 부족하다는 생각에 에센스스킨을 추가했는데도 나아질기미 보이지 않아서 유튜버 추천으로 수분크림을 구매했습니다.
 근데 왠걸...바르자마자 속수분 채워지는 편안함을 느끼고 사용한지 어언일주일이 지난 지금..
 활짝열렸던 모공은 원래 작은 모공으로 돌아왔고 개기름은 잡히고 건강한 유분이 나오는 지성으로 돌아왔습니다! 
 무더운 여름, 크림바르기 두려운 지성 악지성피부 추천입니다👍",282
5,4,3,3,4,3.8,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"샘플로 받았던 수분크림이 너무 좋아서 봤더니 자작나무 수분크림 이더라구요 😲 여태 크림이라면 다 써봤지만 자작라인이 워낙 좋다길래 결국 세일기간에 바로 사버렸움다 😍😍😍아 참고로 이 수분크림을 쓰다보면 캡슐 같이 아주 작은 알갱이가 보이는데 얼글에 바를때 잘 문질러 주다보면 톡톡 터진답니다 약간 크림만 봤을땐 수분팡팡한 느낌인데 이 캡슐은 왠지 크리로 채워준 피부 위에 약간 오일리한(?)막 같은게 뭔진 모르겠지만 유수분 밸런스에 좋다고 생각이 드네요 ㅎㅎㅎㅎ
 진짜 자작라인중 이건 혁명이예요 쓰자마자 자극이 심하지 않고 순하게 발라지는게 왠지 모르게 피부결도 개선되는 듯한??속건조도 잡아주고 수부지에 딱 좋은 타입 !!만약 건성이시라면 꼭 보습크림이나 오일 같은걸 이거에 한두방울씩 썪어 얼굴이 잘 펴발라 주어도 좋을것 같네요 ☺☺",283
