id,review,label
205,처음 발랐을 땐 되게 빨리 흡수돼서 금방 건조해지는 거 아닌가 싶었는데 곡당 김 없고 보습이 상당히 오래가고 성분도 순해서 만족했어요 근데 제 피부에 안 맞는 걸 수도 있는데 뭔가 유독 가끔씩 트러블 있는 날 바르면 그땐 살짝 따가운? 화한 느낌이 있어요 그렇다고 트러블이 심해지거나 그런 건 전혀 없고요 가끔가다 이러는데 감안하고 사용 잘 합니다,0
340,일단 수분크림이다 보니 보습에 좋고요. 이벤트 중이라 1개 더 받게 되어서 더 좋네요. 열심히 발라보려고 합니다!,0
615,바르고 나 네 겉도는 거 없이 흡수가 빨랐고 보습력도 괜찮아요. 무엇보다 끈적임이 없어 좋았어요,0
585,순하고 좁쌀에 좋다고 해서 구매했는데 사진 보이는 거처럼 찢어져서 왔네요..,0
626,"🌿눈여겨볼 성분 : 자작나무 수액, 판테놀, 알로에 베라 꽃 추출물, 가지 열매 추출물, 홀리바질 잎 추출물 일단 정제수가 메인인 수분크림이긴 하지만, 뒤에 따라오는 성분도 나쁘지 않은 편입니다! 특히, 피부 장벽을 강화해주는 판테놀이 들어가 있어요! 여름 혹은 지성 피부분들이 쓰기 좋게 아주아주 가벼운 제형에 끈적이지 않는 텍스처를 가지고 있어서 끄덕이는 느낌이 싫으시거나 마스크를 쓸 때 가벼운 기초로 쓰기 좋아요! 인제 자작나무 추출물이 들어가 있다고 하는데; 과연 이 자작나무 추출물이 인체에 얼마나 효과가 있을지가 관건이지만, 우선 자연 유래 성분이 많이 들어갔다는 점에서 합격 드리고 싶네요!",0
943,정말 정말 정말 좋아요.. 원랜 가만히만 있어도 기름이 좔좔 ㅋㅋ 흐르는 지성피부였어요. 근데 제 피부 상태를 잘 모르고 무거운 크림을 바르고 있었거든요. 근데 이 제품 쓰고 나서 정말 코 주변만 유분기가 올라오고 나머진 복합성으로 바뀌었어요 ㅎㅎ 정말 가볍게 수분만 딱 충전해주는 제품이라 지복합성한테 강추강추!!! 이 크림만 5-6통째인 것 같아요,1
453,수분감은 좋았는데 알갱이가 안 터져 겉돌았고 계속 쓰니 뭐가 나네요 ㅜㅜ,0
400,수분 크림에 정착을 못하다가 후기가 좋아서 구입해 봤어요 일단 젤 타입이라서 발림성이 참 좋았어요 근데 바르다 보니 알갱이 같은 게 있더라고요 후기를 다시 찾아보니 캡슐이라는데 문지르면 터지는 게 아니라 밀리는 느낌이라 좀 당황했어요 손가락으로 톡톡 두드리면 흡수되는 거 같긴 한데 개인적으로 캡슐은 아쉬웠어요 차라리 없었으면 좋았겠다는 생각이 들더라고요 그거 빼고는 다른 부분은 다 좋았어요 보통 수분 크림은 바르고 나면 금방 날아가서 오히려 건조한 느낌이 들었는데 이건 전혀 건조하지 않아요 속담 김이 있는 편인데 크림으로 마무리하지 않아도 전혀 당기지가 않아서 좋았어요 캡슐은 열심히 두드려서 흡수시키는 걸로 해야겠어요~ ^^ 같이 들어있는 수분팩도 좋더라고요 양 불어 붙이니까 진정 효과도 생기고 촉촉하고요,1
1310,"아 비브 어 성초 팩을 정말 너무너무 좋아하는 사람 중 한 명이에요~! 올리브 영 세일 기간에 꼭 쟁여두는 팩인데, 이번에 어성초 스킨이 나왔다고 해서 바로 구매했습니다!! 저는 완전 글 건성으로 속 건조뿐만 아니라 그냥 전체적으로 건조해서 화장을 하고 나면 다 뜨고 스트레스받았는데 아비브 스킨이랑 에센스를 쓰니깐 속 건조를 조금이나마 완화시켜주는 느낌을 받았어요!! 일단 세수하고 나서 화장솜으로 한번 닦고, 그 후로 또 스킨을 얹어 사용하고 있습니다! 극적인 효과는 아직 보지 못했지만, 조금씩 속 건조부터 잡다 보면 건조함을 못 느끼지 않을까 싶네요~!",1
944,거의 6통 가까이 비우고 있는 제 인생 템입니다~! 요즘엔 튜브형도 나오던데 저는 단지 형이 아직 편하더라고요 ㅠㅠ 근데 단지 형 1+1 세일해서 바로 샀습니다 ㅎㅎ 저는 여름에는 기름기 조금 올라오는 복합성이고 겨울에는 건성인데 여름에 이 제품을 쓰면 조금 답답한 감? 그 기름진 느낌이 있어서 아주 소량만 사용해주고 있어요!! 여름을 제외하고는 보습도 수분감도 적절해서 컨디션 따라 양 조절해 주면서 쓰고 있습니다~ 양 조절만 잘해주면 아주 지성 아니고서는 다 쓸 수 있을 것 같아요 ㅎㅎ 그리고 제일 좋았던 점은 성분이 순하다는 점이에요 아무래도 밤에 바를 거라 안심할 수 있는 성분이길 원했는데 이 제품이 딱 그랬습니다 ㅎㅎ 토너- 앰풀/세럼- 크림 순으로 바르는데 딱 수분감 보습감 부족함 없이 채워주고 좋은 것 같습니다!,1
809,같이 배송 오는 화장솜도 너무 좋고 산뜻하고 촉촉한 느낌이에요 용량도 많아서 오래 쓸 것 같아요,0
370,자극 없이 순해서 사용할 때 정말 좋아요 아침에 많이 사용해요,0
326,수 부지 타입이라 끈적이는 수분크림은 여름에는 최악인지라 자작나무 수분 크림은 여름에는 최애템입니다 끈적이지 않아 촉촉하네요,0
830,저는 심한 수부 지라서 바른 직후에는 촉촉한데 그 후 너무 건조했어요 ㅠㅠ 크림 특징이 흡수 엄청 빠르고 피부 위에 잔여감이 거의 없어서 조금 지나면 모공 모양으로 기름이 올라온 게 보여요…. 얼굴은 건조한데…. 유분기가 너무 없는 건 저랑은 안 맞는 것 같아요 단독으로 쓰다가 주름이 너무 심해져서 그냥 스킨처럼 썼습니다 저보다 피부 밸런스 좋은 지성분들께 적합할 것 같아요 경미한 수부 지분들께 추천합니다,1
722,스킨에 이어 크림까지 너무 좋아요. 어쩜 이러 주 제텅장 지켜주세요,0
543,복합성 피부에 좋은 거 같아요. 트러블이 자주 나는 피부 타입인데 사용하고 많이 진정된 거 같습니다.,0
752,어... 가격 똑같길래 원쁠 원인 줄 알고 막 샀는데 아니었네욥 ㅋㅋ... 매장에 이것밖에 없어서 산 건데 우우 조금 억울 ㅋㅋ... 어 저번에 자작 나 무 선크림 리뉴얼 되어서 차단 지수 좋다길래 고민하기 싫어서 그 선크림 샀다가 같이 들어있던 증정품 자작 나 무 두 분 크림 좀 써봤을 때 기름지지 않고 괜찮길래 다른 수분크림 또 탐색하기 귀찮아서 샀어요 지성이라 기름진 거 사용하면 모낭염 나서 기름지지 않은 거 써야 하는데 또 보습력이 너무 없으면 각질이 떠가지고 아 짜증 나는데 이건 딱 괜찮은 수분크림 같아요 증정품 잘 썼으면 자작나무 알레르기? 같은 거 없는 거겠죠? 한가지 짜증 나는 점은 다 좋은데 알갱이가 안 녹아요 이게 뭐야...,1
373,랭킹 보고 구매했어요! 우선 처음 바르고 흡수가 너무 빨라서 좋았어요!! 근데 건성 인분들에겐 조금 두 분력? 이 떨어질 수도 있을 거 같아요!! 하지만 빨리 흡수시키고 보타닉 힐 보수분 크림 바르면 정말 촉촉합니다!! 재구매 의사 많아요!!!,0
356,다른 화장품은 트러블이 많이 생기고 얼굴에 찝찝했는데 자작나무는 트러블 없고 좋은 거 같아요,0
414,샘플로 써봤는데 지복합성 여름 수분 크림에 너무 좋은 것 같아서 썼어요 스킨이랑 이 크림만 발라도 여름엔 충분히 촉촉하고 순해요,0
1325,이거 엄청 좋아요 사고 싳었는데 비싸서 안 사다가 세일하길래 한 번 사봄 진정 갑임... 어성초라는 이름에 맞게 진정이 잘 돼요 저는 지성이고 기름지지도 않음 근데 수분감은 모르겠어요 촉촉하지는 않음 그리고 이거 제형이... 진짜 별로여요 한번 바르면 바른 것 같지도 않아서 서너 번 발라야 됨 진짜 빨리 쓰게 되는 제형임!! 많이 푹푹 써야 효과도 있고 바른 거 같아요 그리고 흡수가 너무 빨라서 손에 덜고 바르면 얼굴에 바르는 사이에 손에 대부분 흡수됨 차라리 미스트 공병에 넣어서 뿌리세요 아니면 얼굴에 바로 부어서 바르세요 ㅎㅎ 암튼 향은 무향이고 케이스도 이쁨!!! 연두 연두 하니 참 이쁘고요.. 좋음! 진정에 킹,1
376,"👉 수부 지분들께 추천 끈적이지 않고 흡수 잘 되며 수분감이 좋아요 tip. 저는 호호바 오일 믹스해서 사용하는데 수분감이 더 오래 지속됩니다 👉 세 일을 자주 한다는 점 👉 휴대용도 같이 온다는 점 저는 듬뿍 듬쀽 바르는 스타일이라 고가 화장품은 부담되더라고요. 이 제품은 세일도 자주 하고 덤으로 휴대용도 줘서 가방이 탱갸 다니기도 좋고 듬뿍 쓰기에도 좋아요 👉 튜브타입으로 대용량 나오길!! 스파츌러는 너무 귀찮고 손은 뭔가 찝찝하고 미니어처 크림처럼 튜브 타입으로 나오면 더 위생적이고 페이스, 보디 구분 없이 사용하기 편할 것 같아요",1
475,기획으로 사서 너무 좋아요 유명하길래 써보고 싶었는데 큰 장점은 모르겠고 굉장히 순한 상품 같아요,0
888,💬 지복합 피부에 추천 💬 깔끔하고 라이트한 사용감의 토너 🌿 여름 철 사용하기 좋은 가벼운 물토너 닦토 흡토 등 다양한 방법으로 물토너 활용하는 분들께 추천 드려요. 제형이 끈적이거나 잔여감 남는 타입이 아니라서 특히 요즘처럼 더운 계절에 활용도가 높다는! 얼굴에 올리면 겉돌지 않고 금방 흡수되는 편이구요. 토너팩으로 얼굴에 열감 낮추거나 수분감 공급하는 용도로도 참 좋았어요. 특히 나 끈적이거나 한겹 씌워진 듯 무거운 느낌 싫어하는 분들! 그리고 저처럼 지복합 피부는 물론 여러 문제성 피부 가지신 분들께도 트러블 일으키지 않고 진정력 뿜어낼 기특한 토너랍니다. 개인적으로 지복합 피부인 저는 너무 보습감 넘치는 토너는 기피하는 편인데 이 아이는 가볍고 산뜻해서 자주 손이 가더라구요. 요즘 데일리 아이템으로 매일 사용중이에요! 🌿 무향에 가까워서 호불호 제로 어성초 성분이 고함량 포함되어 있어서 티트리 같은 특유의 풀향 같은걸 상상했지만 의외로 크게 향 같은게 느껴지지는 않았어요. 약간의 프레쉬함 정도만 느껴지는 정도라 개인적으로 불만없이 만족스러웠던 부분! 향에 예민하신 분들도 잘 사용하실 수 있겠어요. 🌿 피부에 자극 없는 순한 토너 일주일 정도 아낌없이 여러 용도로 사용하니 함께 동봉된 작은 용량 한 병 정도는 다 비워냈답니다. 이 속도라면 큰 통도 금방 비울듯한!! 원래 피부가 예민한 편이라 맞지 않는 제품은 얼굴이 따갑거나 빨개지는 등 쓰고 난 직후부터 문제가 생기는데 아누아 제품은 그런 것 전혀 없이 순하디 순한 느낌이었어요! 그리고 물토너인데도 사용후 건조함 같은게 전혀 없어서 여러모로 만족하며 잘 사용하고 있어요 :) + 요즘 날이 더워서 로션 생략하고 아누아 토너 두번 정도 닦토한 뒤 아비브 어성초 세럼 하나만 발라주는데 궁합 너무 좋더라구요. 날 추울 땐 로션- 크림까지 다 바르지만 이런 계절엔 그렇게 바르면 화장 밀림! 세럼 하나 정도로 마무리 해도 OK (다만 건성인 분들은 뒷 단계도 생략하지 마세요! ! ) 🌿 좁쌀은 글쎄 트러블 진정엔 도움! 자잘한 좁쌀은 박멸이라고 하기엔 좀 그렇고 살짝 진정& 완화 시켜주는 느낌은 있어요. 대신 가장 도움 받은 부분은 트러블 압출후 진정시킬 때! 그때 얇은 화장솜에 듬뿍 묻혀 스킨 팩하듯 여러 겹 붙여주면 진정 효과 어마무시합니다!! 홍조나 트러블 등 여러 피부 문제에도 도움이 될 것 같아요. 🌿 350ml의 넉넉한 용량+ 기획구성 닦토나 토너팩하려면 용량이 넉넉해야 안심되죠! 이 제품은 350ml 용량이라 막 여기 저기 써도 두어달 정도는 끄떡없을 것 같아요. 게다가 50ml 용량의 샘플 토너와 화장솜까지 추가로 기획된 타입이라 정말 혜자혜자한 구성을 자랑한다는! 아누아 어성초토 너 어성초,1
500,📍 피부타입 ▫️ 건성인데 수분크림을 아무리 발라도 금방 수분이 날아가고 건조한 느낌이 들었는데 마지막 기회라 생각하고 구매해보자 하고 사서 발라보았는데 너무 좋고 수분감이 조금씩 생겨 나는 것 같아요. 📍개선 된 부분 ▫️세안 후 5분정도 아무것도 바르지 않으면 건조하고 피부 당김 심했는데 이 상품을 꾸준히 바른 후 부터 세안 후 5분 정도 아무것도 바르지 않아도 건조함과 피부당 김이 덜 해요. 피부 속에 수분이 조금씩 채워지고 있는 것 같아서 꾸준히 사용해보려구요. 📍 보습력 ▫️바르다 보면 알갱이 같은 것들이 있는데 처음에는 제 손에 있는 먼저 인 줄 알았어요. 하지만 수분 알갱이들이 어서 피부에 발라주면서도 톡톡 터져 수분이 흡수 되어 다음날 까지고 촉촉하게 보습이 잘 되는 것 같더라고요. 📍발림성 ▫️ 꾸덕하지만 수분 제형이 어서 좀 묽은 꾸덕함이에요. 그렇다고 흐르거나 그런 건 아니고 적당해서 기분 좋게 발리는 것 같아요. 📍향 ▫️자극적이지 않은 향이고 1+1이라 더 바람직한 것 같아요.,1
772,너무너무 맘에 들고 최고예요 정말 담에도 추천합니다 좋아요,0
462,"저는 피부 진정 효과에 좋은 어성초 관련된 기초 제품을 찾다가 올리브영 랭킹 순위에 있는 토너 제품으로 따로 테스트 안 해보고 구매했어요~ + 사용한 지 7일 정도 지났는데 저는 피부 트러블이나 문제가 생기지는 않았어요!! ( 네이버 후기에서는 어성초 성분이 안 맞아서 뒤집어졌다는 후기를 봤거든요ㅜ) 일단 기획 패키지가 맘에 들었어요 여행용 토너에 솜도 스킨팩에 최적화된 수분 유지 화장솜이라 착착 피부에 스며드는 느낌 ♥ 다이소나 천원 이천 원 싸구려 솜이랑은 다른 느낌이네요,, 제형이 끈적임 없이 워터 타입으로 산뜻하게 발려서 무더운 여름에도 쓰기 좋을 거 같아요 부담 없이 아침저녁으로 쓰기 좋아서 요즘은 이 제품만 사용하게 되네요 ^^.. 피부가 더더욱 진정 효과가 있기를 기대하며 꾸준히 써보려고요~~ 무엇보다 무향인 게 너무 맘에 들어요.. ! !",1
905,- 속 건조에 너무 좋아요 오일까지 믹스해서 바르면 한층 더 촉촉해져요. 제거 한번 써보더니 남편도 너무 좋아해서 같이 구입해서 쓰고 있어요 - 광은 덤으로 와요 바르면 윤 광나서 피부가 좋아 보여요! 시간이 지나면서 줄어들긴 하지만요 - 세일할 때 구입하세요 자주 세일하니 억울하지 않게 세일할 때 구입하세요 그리고 전 미니 크림같이 있을 때 구입해요! 가방에 넣고 다니다 핸드크림으로 써도 너무 좋고요 가끔 다 떨어졌는데 깜빡해서 못 쟁여 뒀을 때 바르기도 한답니다 - 크림 안에 알갱이들은 좀 없었으면.... 반 이상은 바르면서 피부 온도에 녹는데 일부 알갱이들이 남아있어요,1
1039,"원래는 닥*지 제품을 사용했었습니다. 그 제품은 보습력은 뛰어났지만, 바르고 나면 피부가 살짝 가려운듯한? 느낌이 있어서 항상 마음에 걸렸는데요. 이 제품은 그런 게 없습니다!! 구매 전에 리뷰를 찾아보면서 걱정했던 부분들이 있는데, 사용하면서 솔직히 느낀 후기 말씀드리겠습니다. - 저는 복합성 피부이고 수면 팩처럼 사용 중입니다. 자기 직전에 얇게 2번에 걸쳐 펴 발라주면 다음날까지 보습 효과가 뛰어난 듯합니다. - 피부 트러블 생긴다는 후기 좀 봤는데, 저는 그런 건 딱히 없었고 오히려 이 제품 사용 후에 트러블이 줄어드는 효과를 봤습니다. - 문제의 알갱이!! 톡 터져서 피부에 흡수된다는 작은 알갱이가 들어있는데 이게 죽어도 안 터집니다.. 자연스레 터지지 않고, 손으로 꾹 눌러야 겨우 터진달까요. 이 부분은 개선되었으면 좋겠습니다. 전 수면 팩처럼 사용해서 상관없지만, 화장 전 사용하실 분들은 화나실 수도 있어요! 그 점 감안하세요",1
1139,"아 비브 제품이라면 .. 궁금해서 다 써봐요! 🤍 피부 타입 복합성 피부에, 약간의 트러블이 올라오는 피부에요. T 존이 지성이라 고민이기도 합니다. 🤍구매 이유 저는 수분 충전, 진정 용도로 스킨 제품 구매했어요! 🤍사용감 향은 거북스럽지 않고, 제형은 물과 점성 있는 제형의 그 사이 같아요! 아주 물 같지도 점성이 강하지도 않은 느낌입니다 :) 속 건조를 확! 잡아준다기보다는 진정 효과가 더 있는 것 같아요. 피부가 약간 예민한 편인데, 거부감 없이 잘 쓰고 있어요. 🤍재구 매 의사 있습니다 :) 다만 닦토로 사용은 안 하고 바로 피부에 1-2번 정도 흡수시켜 주는 용도로 더 적합한 것 같아요! 아비브 아 비브 토너 어성초 토너",1
533,좋다는 소문 듣고 이번에 1+1행사로 저렴하게 샀는데.. 가볍지도 않고 무겁지도 않고 피부에 찹찹 너 모 좋네요 복합성에 딱이에 유 발림성 굿굿,0
530,물처럼 묽은 제형에 닦토로 사용하였고 눈에 띄게 피부가 깨끗해지는 기분이 들고 사용할 때마다 청량한 기분이 들어요 모공도 작아지는 기분 무난하게 잘 쓸 수 있을 것 같습니다,0
250,화장하면 항상 피부가 떠서 고민이었는데 이거 쓰고 나서 많이 좋아졌어요. 여드름도 조금씩 나는데 진정 효과도 있는 거 같아요. 행사할 때 하나 더 살까 고민 중이에요 ㅋㅋㅋ 암튼 인생 템입니다 고민하지 말고 얼른 사세요~! 촉촉하고 피부에 좋습니다,0
683,무난 무난한 제품.. 단지 형이라 아쉽지만 좋아요 추천,0
1536,유명 메이크업 아티스트 분께서 유튜브 영상으로 이거 추천하시길래 원래 쓰던 크림도 다 떨어져 가기도 하고 사용감이 궁금해서 한 번 구매해봤습니다. 그분이 추천하신 대로 건성 분들보다는 중복합~ 지성이신 분들한테 훨씬 잘 맞을 것 같아요. 리치한 느낌은 아니라서 산뜻하게 사용 가능합니다. 그렇다고 해서 쉽게 건조해지지는 않고 지성분들은 에센스랑 토너 사용한 후에 이 크림만 바르고 자도 문제없을 것 같아요! 근데 히 알루론산 캡슐..? 이 들어있는데 이게 잘 안 터져요 ㅠㅠ 처음에는 바르고 좀 있다 보면 얼굴 열감에 의해서 녹겠지~ 생각했는데 안 녹더라고요 ㅠㅠㅠ 혹시 관계자분들 보고 계시다면 캡슐 잘 터지게 리뉴얼 좀 해주세요 ㅠㅠ 그것 말고는 다 맘에 듭니다!,1
563,한번 구매했었는데 무난하게 사용하기 좋아서 세일할 때 샀어요 저렴하게 잘 산 것 같아요,0
718,눈 주위에 닿을 때는 조금 따가운 감이 없진 않은데 닦토로 쓰기 나쁘지 않은 것 같아요,0
1317,"자작나무 수분 크림 80밀리를 24000원에 매장에서 구입했어요. 여러 종류의 수분 진정 크림을 매장에서 견본품을 사용하여 비교한 후에 구입한 수분크림입니다. 게다가 20밀리를 증정하여 100밀리를 받았어요. ㅎㅎ 수분크림을 사용해보니 피부에 흡수가 잘 되고 수분과 진정의 효과가 뛰어난 것 같아 다소 만족스럽습니다. 크림은 가벼운 제형으로 수분감이 뛰어나고 산뜻하며 진정 효과도 있어 20~ 30대에 사용하여도 좋은 제품인 것 같습니다. 저는 세안 후 아침, 저녁으로 듬뿍 얼굴에 펴 발라 사용하고 있어요. 바른 후에 손가락으로 가볍게 톡톡 두드려주니 더욱 잘 흡수가 되는 것 같네요~",1
269,모든 피부용에 다 맞는 듯 ㅈ해요 재구매입니다 남편도 가치 써요 ㅡㅎ,0
690,세일 기간이라기에 구입해봤는데 순하고 촉촉해서 좋습니다.,0
847,여름철 진정에 좋다고 해서 구매했습니다 냉장고에 넣어놓고 사용해야 할 것 같아요,0
255,리뷰 보고 좋다 그래서 한 번 사봤는데 발림성이랑 보습은 좋은 거 같은데 작은 알갱이가 있는 게 좀 별로예요 ㅠㅠ 그거 빼면 참 좋을 거 같아요!,0
698,자극 없이 순하고 보습이 좋아서 수 부지 타입 정착 템입니다.,0
592,4통째 사용 중이에요~ 아침용 수분 크림으로 사용하는데 딱 좋아요! 제형이 젤 타입이고 흡수도 잘 돼서 밀림이나 진득한 느낌이 없이 사용할 수 있어서 좋아요. 다만 지성피부임에도 불구하고 저녁에 바르기엔 너무 가벼워 오일을 섞어서 사용하거나 다 크림을 사용하고 있어요. 그런데 이번에 구입하면서 알갱이가 있다는 후기를 보긴 했는데.. 진짜 알갱이가 있네요. 콜라겐이라고는 하지만.. 이전에는 없던 알갱이라 공정 혹은 원료 업체가 달라지며 잘 섞이지 않아서 그런 건가 하는 생각이 드네요. 관련하여 상세 설명 등에 잘 설명을 해주셔야 할 것 같아요.,1
202,아직 사용 전이지만 좋다는 평이 너무 많아서 구매해봐요. 사용 후 다시 후기 올릴게요,0
294,"아 비트로 채워가는 저의 화장대... 🌿🌱🍃💚 아 비브의 모든 제품 너무 사랑하는 사람이지만 그중에서도 역시 베스트 인 어성초 라인이 저의 최애입니다! 마스크팩 두 종류는 물론이고, 클렌징 폼, 비누, 패드까지 다 사용해보고 드디어 토너까지 써보게 되었네요. 사실 아비브 브랜드의 특징은 막 엄청난 효과! 미친 듯한 군함!보다는 적당히 가볍고 순하면서 다양한 피부가 쓰기 좋고 패키지가 예뻐 기분이 좋은데요. 이에 아주 적합한 토너인 것 같아요. 어 성초 때문에 쿨링감이나 피지 정리가 돼서 닦토로도 좋고, 수분 진정용으로 흡이 토로도 좋아요. 물론 스킨팩으로도 오! 비슷한 알 누아 제품도 써보았는데 큰 차이는 없지만 이게 더 어성초 함량이 높은 것 같습니다.",0
862,✔ 보습력 끈적임 없이 촉촉해요. 겉도는 느낌 없이 속보 습도 잘 채워주는 것 같아요. 중 건성인데 여름에 바르기에 좋아요. 수 부지 분들에게 강추합니다!! ✔제형 젤과 크림의 중간 정도 제형이에요. 저는 개인적으로 젤 같은 제형은 증발되고 오히려 건조해져서 좋아하지 않는데 이건 그렇지 않아서 좋았어요. 안에 알갱이 같은 게 들어있는데 바르면서 자연스럽게 스며들어요. ✔ 자극 자극적이지 않아요. 초 최초 민감성 피부라 잘 맞는 크림 찾기 힘든데 이건 괜찮았어요. ✔ 아쉬운 점 팝 타입으로 되어있어서 조금 불편해요 ㅠㅠ 튜브타입 대용량으로도 만들어주시면 좋을 것 같아요...,1
1069,"3통 비우고 지인에게 선물까지 한 수분 크림...♥ 쫀쫀한 보습크림과 시원한 젤 크림의 중간 정도? 되는 제형이라 누구나 부담없이 바를 수 있는 제형이라 일단 좋습니다 ㅎㅎ 수분감이 휙 날라가지 않게 보습도 잘 해주구요^^ 안에 수분 캡슐이 있어서 어떻게 쓰는지 어려워 하시는 경우가 많아요 선물받은 제 지인도 그랬구요~ 개인적인 사용방법은 일단 적당량을 손바닥위에 덜고 잘 비벼서 캡슐을 터뜨린 후 조금씩 피부에 가져다 펴바르는 식으로 씁니다. 피부 위에 제품을 바로 얹어서 캡슐이 터지도록 문지르는 건 자극도 많이 되고, 사실 어떤 제품이든 그런 식으로 바르면 양조절도 안되고 피부결대로 안 발려서 걷돌기 딱 좋아요ㅠ 손바닥위에 양을 덜고 손가락에 딱 부분별로 바를 양만! (보통 양볼, 코, 이마, 턱) 한번 찍어서 안에서 바깥으로~ 가로/가로 사선으로 발라줍니다. 그래야 양조절 하기 좋아요^^ 여튼 지성분들은 사계절 내내, 복합성인 분들은 여름이나 환절기 때 사용하기 좋은 산뜻 촉촉한 크림이에요!",1
578,"젤같이 촉촉하고 기름지지 않은 수분크림을 찾다가 이 수분크림을 발견하게 되었습니다. 다른 리뷰에서 말씀하셨던 대로 촉촉하고 아주 좋습니다. 다만 알갱이 이게 문제네요. 요즘 코로 나 때문에 외출할 기회가 많이 없어 나이트 케어 용 수분 크림으로만 사용하고 있습니다만 그것이 이 수분 크림이 활용될 수 있는 전부인 것 같네요. 알갱이가 콕콕 박혀 있어서 아무리 문질러도 알갱이가 앖어지지 않습니다. 이 상태에서 화장을 하면 다 밀리고 뜰 것이 분명합니다. 너무 좋은 수분크림이기에 이 점이 너무 아쉽습니다. 알갱이만 톡톡 잘 터진다면, 나이트 전용이 아니라 화장할 때도 쓸 수 있는 좋은 수분크림이 될 텐데 아쉽습니다",0
328,제 피부에는 맞지 않았습니다 너무 아쉽네요 같은 라인에 마스크팩이 너무 잘 맞아서 구매했는데 성분이 다른 가봐요!,0
845,"피부가 뒤집어져서 (간지러움, 따가 움, 결 안 좋아짐, 두드러기 마냥 피부가 부은게 보임) 원래 쓰던 스킨케어 제품들이 하나도 안 맞는 거 같아서 이리저리 찾아보다 워낙 아비브 어 성초 제품이 잘 맞아서 스킨도 바꿔봤어요 제형은 물토너이고 마무리감에 앰플 바른듯한 끈적임 아닌 쨥쨥? 이 느껴져요! 에잇 뭐야 끈적이나 보네 하실 수도 있지만 절대 끈적임 아니고 유분? 때문인 거 같아요 이게 없었으면 건조했을 거 같아요 그리고 흡수력도 좋아요 쨥쨥 느껴지고 좀 지나보면 이미 다 흡수되고 안 느껴져요! 아직 이틀차라 큰 효과는 없지만 뭘 발라도, 가 짓수를 줄여도 점점 더 안 좋아지고 있던 피부가 나빠지지 않고 조금 가라앉은 게 보여요! 냉장고에 안 넣어놨는데도 바르는 즉시 쿨링감 느껴지고 얼굴에 열감이 많은데 진정 되는 게 느껴져요 스킨팩 안 맞는데도 이미 망가진 피부 여기서 뭘 어쩌겠냐 싶은 마음에 해봤는데 평소처럼 안 맞지 않았다는 아니지만 훨씬 나았어요 3스킨 정도 해주었더니 건조한 상태는 벗어나지더라구요 건성분들은 후 기초케어 촉촉하게 해주셔야 될 거 같아요",1
361,또 주문했답니다 ㅎㅎ 없으면 안 될 수분크림 ㅎㅎ 최애 애용 민감 수 부지 최고~! 그리고 20ml 샘플도 주고 그래서 더욱더 사게 돼요 ㅎㅎ 배송도 빠르고 이번에 이벤트 할인이랑 적립금 써서 17000원에 싸게 저렴하게 샀어요 감사합니다 ㅁ한 달은 쓰는 것 같아요 두세 번 레이어링 해서 발라야지 더 촉촉하고 오래가는 거 같아 영,0
1000,"이 유명한 제품.. 이제서야 써봤는데 너무 만족하면서 사용하고 있습니다. 원래 트러블이 잘 나는 피부는 아닌데, 요새 마스크 때문에 볼 부분이랑 코 부분에 두드러기같이 트러블이 올라올락 말락 하고, 홍조가 올라와서 고민이었는데 이 제품이 좁쌀 여드름에 좋다는 후기를 보고 구매해봤어요~ 결론적으로는 매우 만족스러웠습니다~ 기획에 화장솜도 있어서 듬뿍 적셔서 팩처럼 볼 이랑 턱이랑 붙여줬는데 저녁에 붙이고 한 10분 정도 두고 뗐는데 붉은 기는 확 진정된 게 보였도요, 오돌토돌 올라올락 말락 한 트러블은 다음날 아침에 보니까 많이 가라앉았더라고요, 다음날에도 해줬고 결국 올라오지 않고 진정되더라고요~ 차갑게 하지 않고 바로 사용해도 효과가 있어서 더 좋았어요 생각보다 냉장고 가서 꺼내서 사용하고 다시 넣어두는 거 너무 귀찮아서... 화장대에서 바로 사용해도 좋았습니다. 지금 작은 병은 다 사용했는데, 생각보다 팍팍 쓰게 되는 것 같아서 다 사용하면 대용량으로 구매해야겠습니다ㅜ",1
1185,"일단 저는 지성에 민감성 피부라 스킨 같은 거 바꿀 때 엄청 고민되는데,, 이번에 아비브 토너가 피부 진정에 좋은 어성초 추출물이 많이 들어가 있다고 해서 한번 구매해 봤어요! 매장에서 손등에 테스트해봤을 때 (제가 손 등에 상처가 있었음에도 불구하고) 전혀 따갑다거나 그런 느낌이 들지 않아서 바로 이거다,,! 하고 구매했습니다! 피부가 엄청 진정된다는 느낌도 있지만 진정 효과보다는 저는 홍조 가라앉는데 효과를 더 본 것 같아요! 새로운 트러블이 나지 않는다는 점에서 저처럼 예민한 피부도 사용 가능하실 듯합니다! 처음에는 촉촉하게 발리는데 나중에는 깔끔하게 마무리돼서 사계절 내내 쓰는 토너로 좋을 것 같아요",1
